C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter),receptor-ligand
 1529.0000,  443.0000,  400.0000,   11.0000,  291.0000,   82.0000,   78.0000,    4.0000,  236.0000,   60.0000,   59.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   72.8574,  750.5962,    1.2548,   26.5381,    1.7255,  2yrq.pdbqt; Z1376860535.pdbqt; 2yrq_pocket.pdbqt
 1539.0000,  383.0000,  382.0000,   16.0000,  611.0000,  138.0000,  150.0000,    5.0000,  218.0000,   51.0000,   54.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   81.0000,   22.0000,   19.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   62.1964,  711.4011,    1.7993,   26.0574,    3.3258,  2yrq.pdbqt; Z1273920328.pdbqt; 2yrq_pocket.pdbqt
 1545.0000,  400.0000,  349.0000,   10.0000,  572.0000,  148.0000,  138.0000,    4.0000,  161.0000,   36.0000,   33.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   87.3355,  809.6348,    1.2323,   25.1908,    1.0403,  2yrq.pdbqt; Z1268778337.pdbqt; 2yrq_pocket.pdbqt
 2163.0000,  531.0000,  533.0000,   14.0000,  327.0000,   82.0000,   79.0000,    2.0000,  228.0000,   52.0000,   54.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   73.3194,  910.0545,    1.8847,   37.6105,    1.2150,  2yrq.pdbqt; Z1375827430.pdbqt; 2yrq_pocket.pdbqt
 1338.0000,  378.0000,  362.0000,   10.0000,  255.0000,   66.0000,   65.0000,    3.0000,  248.0000,   56.0000,   54.0000,    3.0000,   88.0000,   18.0000,   17.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   57.8625,  708.8111,    1.8113,   32.7271,    3.6227,  2yrq.pdbqt; Z1455407934.pdbqt; 2yrq_pocket.pdbqt
 1172.0000,  303.0000,  315.0000,   11.0000,  201.0000,   47.0000,   50.0000,    2.0000,  246.0000,   64.0000,   63.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  314.0000,   92.0000,   89.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   65.7735,  736.8177,    0.8979,   28.8026,    1.3735,  2yrq.pdbqt; Z1845704493.pdbqt; 2yrq_pocket.pdbqt
 1674.0000,  425.0000,  383.0000,    9.0000,  250.0000,   67.0000,   61.0000,    1.0000,  276.0000,   69.0000,   61.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   76.0000,   17.0000,   16.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   61.2668,  805.0712,    0.9826,   26.2921,    1.3251,  2yrq.pdbqt; Z1953147935.pdbqt; 2yrq_pocket.pdbqt
 1864.0000,  440.0000,  448.0000,   18.0000,  207.0000,   46.0000,   43.0000,    2.0000,  305.0000,   72.0000,   71.0000,    3.0000,   56.0000,   16.0000,   14.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   53.3983,  785.3762,    0.4674,   45.2149,    0.5307,  2yrq.pdbqt; Z17375298.pdbqt; 2yrq_pocket.pdbqt
 1495.0000,  382.0000,  331.0000,   11.0000,  529.0000,  133.0000,  117.0000,    6.0000,  162.0000,   36.0000,   33.0000,    2.0000,   72.0000,   22.0000,   23.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   45.6681,  772.8529,    1.4725,   27.6368,    2.9878,  2yrq.pdbqt; Z92221774.pdbqt; 2yrq_pocket.pdbqt
 1731.0000,  442.0000,  359.0000,   22.0000,  272.0000,   71.0000,   57.0000,    3.0000,  284.0000,   74.0000,   61.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   59.2648,  810.3620,    0.9740,   30.3163,    0.8361,  2yrq.pdbqt; Z14243061.pdbqt; 2yrq_pocket.pdbqt
 2167.0000,  579.0000,  521.0000,   29.0000,  545.0000,  136.0000,  127.0000,    7.0000,  309.0000,   85.0000,   72.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   86.5792, 1010.7529,    1.2635,   39.0971,    0.6476,  2yrq.pdbqt; Z25748171.pdbqt; 2yrq_pocket.pdbqt
 2007.0000,  533.0000,  497.0000,   32.0000,  465.0000,  117.0000,  105.0000,    7.0000,  414.0000,  115.0000,   99.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   87.5853, 1010.5964,    1.5548,   32.5470,    0.5798,  2yrq.pdbqt; Z83427712.pdbqt; 2yrq_pocket.pdbqt
 1691.0000,  426.0000,  412.0000,    6.0000,  546.0000,  131.0000,  115.0000,    5.0000,  164.0000,   42.0000,   40.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   57.5363,  831.2483,    1.7087,   34.5237,    2.5122,  2yrq.pdbqt; Z96784580.pdbqt; 2yrq_pocket.pdbqt
 1961.0000,  520.0000,  463.0000,   23.0000,  440.0000,  110.0000,   95.0000,    6.0000,  334.0000,   81.0000,   74.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   61.0000,   19.0000,   20.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   77.9404,  922.1897,    1.7952,   54.3479,    1.1704,  2yrq.pdbqt; Z106986238.pdbqt; 2yrq_pocket.pdbqt
 2231.0000,  577.0000,  541.0000,    7.0000,  291.0000,   71.0000,   62.0000,    2.0000,  100.0000,   22.0000,   19.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   65.0000,   19.0000,   17.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   73.6312,  980.8252,    1.2415,   46.0959,    1.8000,  2yrq.pdbqt; Z98622646.pdbqt; 2yrq_pocket.pdbqt
 2172.0000,  564.0000,  524.0000,    7.0000,  276.0000,   66.0000,   62.0000,    2.0000,   75.0000,   18.0000,   15.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   58.3063,  955.5355,    0.7762,   52.7216,    0.5594,  2yrq.pdbqt; Z2107455275.pdbqt; 2yrq_pocket.pdbqt
 1934.0000,  505.0000,  483.0000,    4.0000,  239.0000,   59.0000,   53.0000,    2.0000,  187.0000,   45.0000,   35.0000,    2.0000,   90.0000,   22.0000,   18.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   68.9901,  932.3148,    1.1584,   50.2797,    1.9015,  2yrq.pdbqt; Z223826946.pdbqt; 2yrq_pocket.pdbqt
 1950.0000,  527.0000,  490.0000,   18.0000,  358.0000,   98.0000,   88.0000,    4.0000,  126.0000,   33.0000,   32.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   78.4414,  901.9584,    1.2086,   51.0336,    0.3804,  2yrq.pdbqt; Z1390798969.pdbqt; 2yrq_pocket.pdbqt
 1980.0000,  509.0000,  441.0000,   26.0000,  127.0000,   31.0000,   23.0000,    2.0000,  348.0000,   88.0000,   82.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   63.7967,  819.3783,    0.5539,   22.7201,    0.3953,  2yrq.pdbqt; Z1334225775.pdbqt; 2yrq_pocket.pdbqt
 1613.0000,  450.0000,  405.0000,   13.0000,  220.0000,   52.0000,   57.0000,    3.0000,  224.0000,   57.0000,   52.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   74.3415,  759.5202,    1.1395,   42.7679,    0.8062,  2yrq.pdbqt; Z1396072148.pdbqt; 2yrq_pocket.pdbqt
 1449.0000,  415.0000,  387.0000,   11.0000,  228.0000,   56.0000,   53.0000,    3.0000,  174.0000,   38.0000,   36.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   63.8152,  671.9006,    1.4001,   41.6667,    2.5628,  2yrq.pdbqt; Z1418866992.pdbqt; 2yrq_pocket.pdbqt
 1801.0000,  452.0000,  415.0000,    9.0000,  349.0000,   84.0000,   80.0000,    2.0000,  101.0000,   25.0000,   19.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  135.0000,   34.0000,   30.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   55.4438,  892.5664,    0.3854,   28.1868,    0.4928,  2yrq.pdbqt; Z44494521.pdbqt; 2yrq_pocket.pdbqt
 1726.0000,  431.0000,  410.0000,    5.0000,  321.0000,   84.0000,   74.0000,    1.0000,  226.0000,   58.0000,   52.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  116.0000,   31.0000,   26.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   59.2803,  905.0789,    1.4119,   24.9707,    1.5991,  2yrq.pdbqt; Z335830178.pdbqt; 2yrq_pocket.pdbqt
 1758.0000,  455.0000,  402.0000,   13.0000,  275.0000,   67.0000,   68.0000,    1.0000,   55.0000,   18.0000,   16.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   68.9251,  757.0054,    1.1592,   57.5011,    0.6226,  2yrq.pdbqt; Z287113224.pdbqt; 2yrq_pocket.pdbqt
 2062.0000,  540.0000,  449.0000,   28.0000,  397.0000,  103.0000,   81.0000,    5.0000,  306.0000,   81.0000,   72.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   70.2275,  914.3793,    0.7663,   51.5832,    0.0000,  2yrq.pdbqt; Z25716442.pdbqt; 2yrq_pocket.pdbqt
 1494.0000,  406.0000,  367.0000,   15.0000,  325.0000,   85.0000,   83.0000,    3.0000,  222.0000,   55.0000,   54.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   55.5520,  690.6707,    0.8165,   30.5636,    1.5850,  2yrq.pdbqt; Z326166984.pdbqt; 2yrq_pocket.pdbqt
 1197.0000,  356.0000,  326.0000,    8.0000,  217.0000,   57.0000,   59.0000,    3.0000,  246.0000,   66.0000,   65.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   50.1303,  605.2417,    0.4493,   35.5309,    0.3947,  2yrq.pdbqt; Z14228030.pdbqt; 2yrq_pocket.pdbqt
 2071.0000,  531.0000,  452.0000,   25.0000,  311.0000,   85.0000,   69.0000,    4.0000,  298.0000,   78.0000,   72.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   67.5310,  899.0801,    0.8926,   42.6579,    0.0000,  2yrq.pdbqt; Z14145229.pdbqt; 2yrq_pocket.pdbqt
 1826.0000,  460.0000,  387.0000,   22.0000,  274.0000,   72.0000,   58.0000,    3.0000,  342.0000,   83.0000,   73.0000,    4.0000,   85.0000,   23.0000,   19.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   49.6863,  863.0201,    1.1907,   29.5511,    1.0673,  2yrq.pdbqt; Z284811862.pdbqt; 2yrq_pocket.pdbqt
 1885.0000,  416.0000,  432.0000,   20.0000,  250.0000,   57.0000,   55.0000,    3.0000,  156.0000,   33.0000,   34.0000,    2.0000,   66.0000,   16.0000,   17.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   58.4620,  762.9105,    1.1588,   33.4232,    1.8173,  2yrq.pdbqt; Z978979526.pdbqt; 2yrq_pocket.pdbqt
 2315.0000,  607.0000,  524.0000,   29.0000,  408.0000,  104.0000,   90.0000,    5.0000,  443.0000,  110.0000,   92.0000,    6.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   75.5550, 1000.9029,    1.6302,   30.5745,    1.5046,  2yrq.pdbqt; Z57908796.pdbqt; 2yrq_pocket.pdbqt
 2376.0000,  613.0000,  517.0000,   32.0000,  410.0000,   93.0000,   87.0000,    6.0000,  351.0000,   91.0000,   81.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   75.3034,  997.8280,    1.5156,   38.5974,    1.6327,  2yrq.pdbqt; Z57908255.pdbqt; 2yrq_pocket.pdbqt
 2056.0000,  543.0000,  451.0000,   27.0000,  409.0000,   93.0000,   87.0000,    6.0000,  342.0000,   88.0000,   77.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   69.6064,  868.2520,    1.2197,   20.5785,    1.6213,  2yrq.pdbqt; Z57908907.pdbqt; 2yrq_pocket.pdbqt
 2107.0000,  550.0000,  466.0000,   28.0000,  414.0000,   95.0000,   87.0000,    6.0000,  350.0000,   91.0000,   80.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   70.0000,   18.0000,   15.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   63.7263,  913.2371,    1.2964,   25.0016,    1.3226,  2yrq.pdbqt; Z57908293.pdbqt; 2yrq_pocket.pdbqt
 1796.0000,  469.0000,  445.0000,   30.0000,  252.0000,   67.0000,   65.0000,    6.0000,  347.0000,   84.0000,   90.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   70.8600,  744.8833,    1.4681,   30.6072,    2.4093,  2yrq.pdbqt; Z57907743.pdbqt; 2yrq_pocket.pdbqt
 1980.0000,  525.0000,  467.0000,   24.0000,  297.0000,   81.0000,   75.0000,    3.0000,  220.0000,   55.0000,   47.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   69.8382,  814.8091,    1.2673,   34.8925,    0.6839,  2yrq.pdbqt; Z1260559280.pdbqt; 2yrq_pocket.pdbqt
 1654.0000,  433.0000,  403.0000,   24.0000,  444.0000,  113.0000,  100.0000,    7.0000,  189.0000,   49.0000,   46.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   53.1426,  773.6089,    0.6515,   27.4008,    0.6985,  2yrq.pdbqt; Z1254456852.pdbqt; 2yrq_pocket.pdbqt
 1233.0000,  366.0000,  335.0000,   10.0000,  495.0000,  114.0000,  109.0000,    6.0000,   75.0000,   22.0000,   22.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   64.5422,  646.1708,    1.2583,   34.1604,    1.5671,  2yrq.pdbqt; Z1252455627.pdbqt; 2yrq_pocket.pdbqt
 1341.0000,  382.0000,  350.0000,   13.0000,  353.0000,   89.0000,   88.0000,    5.0000,  170.0000,   42.0000,   43.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   59.6616,  617.2015,    0.6183,   28.4761,    0.6334,  2yrq.pdbqt; Z1343313594.pdbqt; 2yrq_pocket.pdbqt
 1765.0000,  466.0000,  391.0000,   22.0000,  275.0000,   73.0000,   58.0000,    3.0000,  364.0000,   87.0000,   72.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   60.5572,  786.1181,    0.9463,   22.3384,    0.7842,  2yrq.pdbqt; Z1251693540.pdbqt; 2yrq_pocket.pdbqt
 1425.0000,  397.0000,  380.0000,   14.0000,  136.0000,   37.0000,   39.0000,    2.0000,  211.0000,   63.0000,   60.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   52.9639,  640.3437,    0.5210,   41.9630,    0.7002,  2yrq.pdbqt; Z89731781.pdbqt; 2yrq_pocket.pdbqt
 1456.0000,  341.0000,  351.0000,   14.0000,  327.0000,   75.0000,   76.0000,    3.0000,  278.0000,   61.0000,   64.0000,    2.0000,   57.0000,   14.0000,   15.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   48.7138,  671.6029,    0.7221,   29.2890,    0.8586,  2yrq.pdbqt; Z1271597164.pdbqt; 2yrq_pocket.pdbqt
 1896.0000,  497.0000,  441.0000,   29.0000,  347.0000,   86.0000,   75.0000,    5.0000,  537.0000,  131.0000,  122.0000,    8.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   55.2324,  912.5797,    0.3996,   15.6760,    0.2546,  2yrq.pdbqt; Z91093832.pdbqt; 2yrq_pocket.pdbqt
